ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
2031.0,20716,SÃO LOURENÇO DA MATA  - 01A VARA,13202.0,GRA1T,4746.0,sao lourenco da mata,PE,2613701.0,Varas Trabalhistas,T,,-7.9962555555556,-35.039372222222,0,445,2082.8696629213478,178.6210863772321,3,1,21,2031.0,16426.1570743417
2032.0,30039,2ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,2.0,-23.688551,-46.614237,0,272,3002.5147058823527,1268.4987824196244,3,3,25,2032.0,16443.66480436617
2033.0,19529,4ª VARA DO TRABALHO DE JOÃO PESSOA,13209.0,GRA1T,2565.0,joao pessoa,PB,2507507.0,Varas Trabalhistas,T,4.0,-7.1070083,-34.8442357,1,1589,3347.1233480176206,1699.0842860270209,3,3,224,2033.0,16513.336491948277
2034.0,18578,1ª VARA DO TRABALHO DE LAGARTO,13216.0,GRA1T,2642.0,lagarto,SE,2803500.0,Varas Trabalhistas,T,1.0,-10.916834,-37.673864,0,820,2985.5317073170727,101.16820527905287,1,1,80,2034.0,16533.314735844808
2035.0,20695,JABOATÃO DOS GUARARAPES  - 02A VARA,13202.0,GRA1T,2433.0,jaboatao dos guararapes,PE,2607901.0,Varas Trabalhistas,T,,-8.1516638888889,-34.919380555556,0,449,2227.0712694877507,142.59668269873615,3,1,24,2035.0,16541.14020643478
2036.0,19627,GABINETE DO DESEMBARGADOR AMÉRICO BEDÊ FREIRE,13212.0,GRA2T,4752.0,sao luis,MA,2111300.0,Gabinete de Desembargador do Trabalho,T,,-2.5431817,-44.2926719,1,39,2705.897435897436,527.8449646470991,3,3,1,2036.0,16615.2462502109
2037.0,50315,7ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,1276,3691.228056426333,1288.9731939599812,1,3,173,2037.0,16615.332939359538
2038.0,50318,10ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,2113,4806.170847136772,498.2475243855778,1,1,503,2038.0,16616.065633129652
2039.0,20011,Salvador  - 15a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,397,3457.803526448363,68.54201686845164,3,1,49,2039.0,16616.210710601983
2040.0,46957,13ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,13.0,-30.0309,-51.1340,1,412,2559.405339805825,175.56158374514075,3,1,31,2040.0,16638.818218687687
2041.0,22277,4ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,4.0,-5.8271737,-35.2170276,1,1256,3484.3909235668793,55.49352823398713,1,1,157,2041.0,16647.671067324107
2042.0,19629,GABINETE DO DESEMBARGADOR GERSON DE OLIVEIRA COSTA FILHO,13212.0,GRA2T,4752.0,sao luis,MA,2111300.0,Gabinete de Desembargador do Trabalho,T,,-2.5431817,-44.2926719,1,458,3421.126637554585,935.8351272108624,3,3,44,2042.0,16677.71123005418
2043.0,18579,1ª VARA DO TRABALHO DE MARUIM,13216.0,GRA1T,2948.0,maruim,SE,2804003.0,Varas Trabalhistas,T,1.0,-10.738043,-37.080068,0,2451,2960.4455324357405,163.36040781154512,3,1,245,2043.0,16690.04629112516
2044.0,19999,Salvador  - 03a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,496,4539.784274193548,49.7228247534184,3,1,93,2044.0,16701.39419254864
2045.0,46964,20ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,20.0,-30.0309,-51.1340,1,477,3067.3563941299794,266.5077229201436,3,1,53,2045.0,16721.000024082226
2046.0,19169,VARA DO TRABALHO DE SÃO JOÃO DEL REI,13199.0,GRA1T,4647.0,sao joao del rei,MG,3162500.0,Varas Trabalhistas,T,,-21.134127,-44.258348,0,126,3251.3253968253966,189.25255023801057,2,3,5,2046.0,16736.058853056653
2047.0,19208,18ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,18.0,-19.9216559,-43.9480374,1,470,4500.168085106383,137.91064393421584,2,1,89,2047.0,16790.342480215135
2048.0,22274,1ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,1.0,-5.8271737,-35.2170276,1,2052,4426.403021442495,61.3690206634881,1,1,376,2048.0,16827.594173157027
2049.0,19962,Camaçari  - 01a Vara,13201.0,GRA1T,903.0,camacari,BA,2905701.0,Varas Trabalhistas,T,,-12.7053945,-38.3189769,0,621,4655.204508856683,291.57027692454733,3,1,129,2049.0,16851.03075610066
2050.0,20010,Salvador  - 14a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,410,3377.153658536585,74.24802718958844,3,1,48,2050.0,16870.149317128988
2051.0,46927,1ª Novo Hamburgo,13200.0,GRA1T,3358.0,novo hamburgo,RS,4313409.0,Varas Trabalhistas,T,1.0,-29.4202,-51.0738,0,388,1937.293814432989,206.882236994906,3,1,15,2051.0,16970.048199017303
2052.0,30049,1ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,1.0,-23.465289,-46.532099,0,250,4138.972,2126.294498602352,3,3,52,2052.0,16971.765379630746
2053.0,50316,8ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,896,3628.59375,702.5698127976162,1,1,151,2053.0,17095.600588474405
2054.0,19214,2ª VARA DO TRABALHO DE BETIM,13199.0,GRA1T,611.0,betim,MG,3106705.0,Varas Trabalhistas,T,2.0,-19.9687886,-44.1986039,0,256,2687.484375,68.19283439683758,2,1,19,2054.0,17098.44360273467
2055.0,46946,2ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,2.0,-30.0309,-51.1340,1,513,3410.95126705653,306.9510032896958,3,1,67,2055.0,17201.16402922789
2056.0,19292,9ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,9.0,-19.9216779,-43.9477468,1,410,3590.4024390243903,275.77625593005433,2,1,57,2056.0,17218.900654396966
2057.0,20000,Salvador  - 04a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,581,3834.459552495697,41.00491362523212,3,1,81,2057.0,17270.437293163133
2058.0,20039,Simões Filho  - 01a Vara,13201.0,GRA1T,4997.0,simoes filho,BA,2930709.0,Varas Trabalhistas,T,,-12.7860454,-38.3983629,0,464,4192.9051724137935,68.28695179379402,3,1,75,2058.0,17294.160283166282
2059.0,22295,VT DE GOIANINHA,13217.0,GRA1T,1904.0,goianinha,RN,2404200.0,Varas Trabalhistas,T,,-6.2655501,-35.2112272,0,902,4595.119733924612,107.55048436951752,3,1,170,2059.0,17301.41318535668
2060.0,19291,8ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,8.0,-19.9216779,-43.9477468,1,419,4168.880668257757,214.31271089351173,2,1,70,2060.0,17460.174517001004
2061.0,19204,14ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,14.0,-19.9216559,-43.9480374,1,413,3362.0096852300244,72.43469238074299,2,1,46,2061.0,17570.274574471983
2062.0,50329,11ª Vara do Trabalho da Região do Cariri,13203.0,GRA1T,2593.0,juazeiro do norte,CE,2307304.0,Varas Trabalhistas,T,1.0,-7.2296037,-39.3429772,0,1596,2130.4185463659146,159.01042763522767,3,1,73,2062.0,17663.23304581418
2063.0,19978,Guanambi  - 01a Vara,13201.0,GRA1T,1965.0,guanambi,BA,2911709.0,Varas Trabalhistas,T,,-14.2202725,-42.7809874,0,531,2196.853107344633,287.39359005609373,3,1,30,2063.0,17695.56241457315
2064.0,19963,Camaçari  - 02a Vara,13201.0,GRA1T,903.0,camacari,BA,2905701.0,Varas Trabalhistas,T,,-12.7053945,-38.3189769,0,688,4844.433139534884,178.7235228673505,3,1,139,2064.0,17708.785531173988
2065.0,20004,Salvador  - 08a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,414,3373.6739130434785,71.90842831440305,3,1,46,2065.0,17712.53122276597
2066.0,30068,1ª VARA DO TRABALHO DE MAUÁ,13198.0,GRA1T,2990.0,maua,SP,3529401.0,Varas Trabalhistas,T,1.0,-23.66884,-46.45489,0,268,3392.361940298508,1412.0855098562079,3,3,31,2066.0,17713.492681249718
2067.0,29907,8ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,8.0,-23.522675,-46.661457,1,240,2600.3541666666665,762.8503910641414,1,3,8,2067.0,17752.22412573343
2068.0,19491,VT DE XANXERÊ,13208.0,GRA1T,5498.0,xanxere,SC,4219507.0,Varas Trabalhistas,T,,-26.8753543,-52.3985749,0,604,2654.291390728477,353.6067885430023,3,1,52,2068.0,17760.05253216893
2069.0,20522,8ª Vara do Trabalho de Belém,13204.0,GRA1T,572.0,belem,PA,1501402.0,Varas Trabalhistas,T,8.0,-1.4383166666667,-48.486861111111,1,1181,3836.97883149873,287.5571752353433,3,1,177,2069.0,17844.289851189358
2070.0,20548,2ª Vara do Trabalho de Marabá,13204.0,GRA1T,2876.0,maraba,PA,1504208.0,Varas Trabalhistas,T,2.0,-5.3488,-49.099830555556,0,714,1511.4789915966387,53.22939577606451,3,1,3,2070.0,17861.238112313025
2071.0,19178,1ª VARA DO TRABALHO DE BARBACENA,13199.0,GRA1T,490.0,barbacena,MG,3105608.0,Varas Trabalhistas,T,1.0,-21.222136,-43.771459,0,225,2907.826666666667,94.20753469198584,2,1,19,2071.0,17942.30517653415
2072.0,20002,Salvador  - 06a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,405,3715.8493827160496,63.75530558250354,3,1,52,2072.0,17951.757812611257
2073.0,19433,VT DE CURITIBANOS,13208.0,GRA1T,1489.0,curitibanos,SC,4204806.0,Varas Trabalhistas,T,,-27.2899238,-50.5844512,0,291,2442.0,40.32575681742329,3,1,16,2073.0,18078.757727201115
2074.0,19215,2ª VARA DO TRABALHO DE CONTAGEM,13199.0,GRA1T,1353.0,contagem,MG,3118601.0,Varas Trabalhistas,T,2.0,-19.9131127,-44.0845137,0,587,4021.856899488927,341.56355070668263,2,1,94,2074.0,18116.219435860014
2075.0,46956,12ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,12.0,-30.0309,-51.1340,1,437,3161.3821510297485,227.42224973887818,3,1,46,2075.0,18151.213359745798
2076.0,20661,RECIFE  - 12A VARA,13202.0,GRA1T,4059.0,recife,PE,2611606.0,Varas Trabalhistas,T,,-8.1249388888889,-34.914727777778,1,863,3581.100811123986,240.5141126052621,3,1,112,2076.0,18163.200884010766
2077.0,19147,VARA DO TRABALHO DE GUANHÃES,13199.0,GRA1T,1966.0,guanhaes,MG,3128006.0,Varas Trabalhistas,T,,-18.7770104,-42.9380462,0,192,2969.697916666666,32.81917162819405,2,1,16,2077.0,18165.213882015632
2078.0,19997,Salvador  - 01a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,478,3828.096234309624,84.82487334567034,3,1,64,2078.0,18232.66645678109
2079.0,20511,1ª Vara do Trabalho de Ananindeua,13204.0,GRA1T,215.0,ananindeua,PA,1500800.0,Varas Trabalhistas,T,1.0,-1.3610472222222,-48.374602777778,0,1044,3448.048850574713,166.18199479920412,3,1,123,2079.0,18241.64481399523
2080.0,19223,2ª VARA DO TRABALHO DE JUIZ DE FORA,13199.0,GRA1T,2600.0,juiz de fora,MG,3136702.0,Varas Trabalhistas,T,2.0,-21.758438,-43.350706,0,535,4425.28785046729,309.86132920102426,2,1,96,2080.0,18258.16421533838
2081.0,46983,1ª Santa Maria,13200.0,GRA1T,4372.0,santa maria,RS,4316907.0,Varas Trabalhistas,T,1.0,-29.413,-53.4740,0,422,2610.0402843601896,260.71175867440786,3,1,32,2081.0,18298.70165568354
2082.0,20008,Salvador  - 12a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,545,4626.174311926606,131.65469645138705,3,1,98,2082.0,18348.614191033783
2083.0,33932,TRIBUNAL PLENO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,1,3673.0,918.25,3,3,0,2083.0,18364.530065126954
2084.0,19983,Irecê  - 01a Vara,13201.0,GRA1T,2247.0,irece,BA,2914604.0,Varas Trabalhistas,T,,-11.307991,-41.8570969,0,325,4731.772307692308,129.08670461702985,3,1,60,2084.0,18384.082172978706
2085.0,19216,2ª VARA DO TRABALHO DE CORONEL FABRICIANO,13199.0,GRA1T,1382.0,coronel fabriciano,MG,3119401.0,Varas Trabalhistas,T,2.0,-19.9482596,-44.104525,0,278,4099.449640287769,315.1310744244331,1,3,25,2085.0,18392.77189245106
2086.0,29271,CERES  - 01A VARA,13214.0,GRA1T,1210.0,ceres,GO,5205406.0,Varas Trabalhistas,T,,-15.311418,-49.602172,0,538,1842.985130111524,159.4721321163114,1,1,15,2086.0,18443.70493676903
2087.0,19530,5ª VARA DO TRABALHO DE JOÃO PESSOA,13209.0,GRA1T,2565.0,joao pessoa,PB,2507507.0,Varas Trabalhistas,T,5.0,-7.1070083,-34.8442357,1,1037,2801.052073288332,996.991147933785,3,1,131,2087.0,18489.428599023704
2088.0,19960,Bom Jesus da Lapa  - 01a Vara,13201.0,GRA1T,669.0,bom jesus da lapa,BA,2903904.0,Varas Trabalhistas,T,,-13.2587772,-43.4065605,0,397,3535.9899244332487,38.879311887929155,3,1,45,2088.0,18501.42592363962
2089.0,81328,DIVISÃO DE INTELIGÊNCIA,13217.0,UNITE,3201.0,natal,RN,2408102.0,Outras Unidades,T,0.0,-5.8271737,-35.2170276,1,48,4190.895833333333,23.99970251197958,1,1,7,2089.0,18527.814074501865
2090.0,50319,11ª Vara do Trabalho de Fortaleza,13203.0,GRA1T,1808.0,fortaleza,CE,2304400.0,Varas Trabalhistas,T,0.0,-3.72966117,-38.53390038,1,1365,3973.954578754579,495.9783083419425,1,1,223,2090.0,18552.619202352907
2091.0,47167,"Secretaria do Tribunal Pleno, do Orgao Especial e da Secao de Dissidios Coletivos",13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,1383,2996.8973246565442,773.3180792801677,3,1,170,2091.0,18811.686514164445
2092.0,19968,Conceição do Coité  - 01a Vara,13201.0,GRA1T,1321.0,conceicao do coite,BA,2908408.0,Varas Trabalhistas,T,,-11.5657082,-39.2824653,0,336,3298.877976190476,31.951455951957026,3,1,33,2092.0,18826.72525079855
2093.0,19971,Eunápolis  - 01a Vara,13201.0,GRA1T,1708.0,eunapolis,BA,2910727.0,Varas Trabalhistas,T,,-16.3741324,-39.5745499,0,672,4148.708333333333,67.87806140827018,3,1,98,2093.0,18874.74010963528
2094.0,20538,Vara do Trabalho de Laranjal do Jari / Monte Dourado,13204.0,GRA1T,121.0,almeirim,PA,1500503.0,Varas Trabalhistas,T,,-0.86366111111111,-52.536030555556,0,291,2057.914089347079,81.91402537727745,1,1,10,2094.0,18886.224878528832
2095.0,20717,SERRA TALHADA  - 01A VARA,13202.0,GRA1T,4953.0,serra talhada,PE,2613909.0,Varas Trabalhistas,T,,-7.9803194444444,-38.306661111111,0,407,3633.601965601965,262.135267281587,3,1,52,2095.0,18946.961176480065
2096.0,50340,1ª Vara do Trabalho de Sobral,13203.0,GRA1T,5015.0,sobral,CE,2312908.0,Varas Trabalhistas,T,0.0,-3.691212,-40.3530597,0,985,3286.5177664974617,473.3254111968959,1,1,119,2096.0,18994.137063606046
2097.0,78564,CENTRO JUD MET CONS SOLU DISP FORO ITAJAÍ,13208.0,GRA1T,2300.0,itajai,SC,4208203.0,Varas Trabalhistas,T,,-26.9229766,-48.6775445,0,3,3323.666666666666,74.43629100084105,3,3,0,2097.0,19011.178925406075
2098.0,20006,Salvador  - 10a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,593,4826.2394603709945,71.8546009623415,3,1,107,2098.0,19073.175144823595
2099.0,18569,3ª VARA DO TRABALHO DE ARACAJU,13216.0,GRA1T,291.0,aracaju,SE,2800308.0,Varas Trabalhistas,T,3.0,-10.913031,-37.096198,1,3848,2886.340176715177,47.55356341551053,3,1,296,2099.0,19174.66573427609
2100.0,22278,5ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,5.0,-5.8271737,-35.2170276,1,1249,3128.261809447558,42.77350634879178,1,1,110,2100.0,19290.362790652907
2101.0,19143,VARA DO TRABALHO DE CONSELHEIRO LAFAIETE,13199.0,GRA1T,1348.0,conselheiro lafaiete,MG,3118304.0,Varas Trabalhistas,T,,-20.6601972,-43.7913482,0,294,4079.707482993197,234.5215828412397,2,1,43,2101.0,19407.178054928456
2102.0,19490,VT DE VIDEIRA,13208.0,GRA1T,5437.0,videira,SC,4219309.0,Varas Trabalhistas,T,,-27.0127739,-51.1464468,0,257,2320.1789883268484,153.9545030209877,3,1,13,2102.0,19450.791627080773
2103.0,18567,1ª VARA DO TRABALHO DE ARACAJU,13216.0,GRA1T,291.0,aracaju,SE,2800308.0,Varas Trabalhistas,T,1.0,-10.913031,-37.096198,1,3519,4006.281045751634,88.67284759370287,3,1,480,2103.0,19673.98139006543
2104.0,50334,Única Vara do Trabalho de Limoeiro do Norte,13203.0,GRA1T,2745.0,limoeiro do norte,CE,2307601.0,Varas Trabalhistas,T,0.0,-5.1620064,-38.09984111,0,658,3602.3449848024325,279.50873069851355,1,1,80,2104.0,19831.01333067703
2105.0,19995,Paulo Afonso  - 01a Vara,13201.0,GRA1T,3625.0,paulo afonso,BA,2924009.0,Varas Trabalhistas,T,,-9.3988381,-38.2165145,0,295,4663.410169491525,237.8120824702087,3,1,51,2105.0,19840.51172157585
2106.0,20561,1ª Vara do Trabalho de Tucuruí,13204.0,GRA1T,5250.0,tucurui,PA,1508100.0,Varas Trabalhistas,T,1.0,-3.7675222222222,-49.67065,0,924,4032.226190476191,408.54202142631635,3,1,138,2106.0,19979.8238483146
2107.0,22282,9ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,9.0,-5.8271737,-35.2170276,1,969,3642.9133126934985,83.57571327887528,1,1,109,2107.0,20077.183147497017
2108.0,30054,6ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,6.0,-23.465289,-46.532099,0,203,3271.172413793104,1382.8247431515576,3,3,19,2108.0,20195.169276536308
2109.0,19136,VARA DO TRABALHO DE ARAÇUAÍ,13199.0,GRA1T,304.0,aracuai,MG,3103405.0,Varas Trabalhistas,T,,-16.8505362,-42.0578208,0,102,2442.1764705882347,57.47586379922882,2,1,5,2109.0,20329.734750768166
2110.0,22275,2ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,2.0,-5.8271737,-35.2170276,1,1728,3976.605324074074,65.49874767208563,1,1,220,2110.0,20358.188480791443
2111.0,30080,1ª VARA DO TRABALHO DE POÁ,13198.0,GRA1T,3835.0,poa,SP,3539806.0,Varas Trabalhistas,T,1.0,-23.52747,-46.344062,0,116,3167.9310344827586,1361.9765879961558,3,3,10,2111.0,20376.02306564621
2112.0,46953,9ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,9.0,-30.0309,-51.1340,1,490,3597.120408163265,209.3786276293693,3,1,56,2112.0,20393.096500067422
2113.0,46970,26ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,26.0,-30.0309,-51.1340,1,414,2498.405797101449,138.18864666033232,3,1,23,2113.0,20698.91031758244
2114.0,19137,VARA DO TRABALHO DE ARAXA,13199.0,GRA1T,356.0,araxa,MG,3104007.0,Varas Trabalhistas,T,,-19.6123441,-46.9420889,0,471,4125.532908704883,247.52995642951308,2,1,66,2114.0,20709.34524213696
2115.0,19179,1ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,1.0,-19.9216779,-43.9477468,1,478,4223.8891213389115,150.46642713309325,2,1,67,2115.0,20714.15409438022
2116.0,20001,Salvador  - 05a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,420,3342.6714285714284,25.75918968087512,3,1,38,2116.0,20854.6245329042
2117.0,20003,Salvador  - 07a Vara,13201.0,GRA1T,4278.0,salvador,BA,2927408.0,Varas Trabalhistas,T,,-12.9710193,-38.5121307,1,495,4062.785858585859,65.20322573493132,3,1,63,2117.0,20858.872162303738
2118.0,20713,RIBEIRÃO  - 01A VARA,13202.0,GRA1T,4113.0,ribeirao,PE,2611804.0,Varas Trabalhistas,T,,-8.5147722222222,-35.376625,0,262,2697.4656488549617,231.54088540589646,3,1,18,2118.0,20965.85934659232
2119.0,46973,29ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,29.0,-30.0309,-51.1340,1,545,2980.067889908257,156.15181549301928,3,1,43,2119.0,20972.987650403455
2120.0,20041,Teixeira de Freitas  - 01a Vara,13201.0,GRA1T,5130.0,teixeira de freitas,BA,2931350.0,Varas Trabalhistas,T,,-17.5410424,-39.7402758,0,827,3921.86215235792,208.75962236793598,3,1,105,2120.0,20984.97358125431
2121.0,19985,Itabuna  - 01a Vara,13201.0,GRA1T,2268.0,itabuna,BA,2914802.0,Varas Trabalhistas,T,,-14.8071158,-39.2764107,0,377,3831.366047745358,48.34131387314087,3,1,43,2121.0,21049.90078629951
2122.0,19203,13ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,13.0,-19.9216559,-43.9480374,1,417,3613.047961630695,188.86416842792056,2,1,46,2122.0,21063.153332626913
2123.0,30301,2ª VARA DO TRABALHO DE TERESINA,13218.0,GRA1T,5149.0,teresina,PI,2211001.0,Varas Trabalhistas,T,2.0,-5.045,-42.4706,1,4291,4076.5574458168257,867.0470882614449,3,1,729,2123.0,21151.453496003673
2124.0,19260,35ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,35.0,-19.9216559,-43.9480374,1,257,3110.8365758754862,116.09889167487283,2,1,21,2124.0,21289.41061199489
2125.0,19205,15ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,15.0,-19.9216559,-43.9480374,1,312,3069.467948717949,55.120790788244115,1,1,24,2125.0,21299.74477512264
2126.0,19127,POSTO AVANÇADO DE AIMORÉS,13199.0,GRA1T,81.0,aimores,MG,3101102.0,Varas Trabalhistas,T,,-19.497492,-41.074091,0,95,3691.105263157895,53.559856895360824,2,1,10,2126.0,21322.765670874025
2127.0,22276,3ª VT DE NATAL,13217.0,GRA1T,3201.0,natal,RN,2408102.0,Varas Trabalhistas,T,3.0,-5.8271737,-35.2170276,1,2468,5343.300243111831,123.77318488098257,3,1,471,2127.0,21401.32959057512
2128.0,19246,3ª VARA DO TRABALHO DE CONTAGEM,13199.0,GRA1T,1353.0,contagem,MG,3118601.0,Varas Trabalhistas,T,3.0,-19.9131127,-44.0845137,0,550,3911.645454545455,249.98377760856792,2,1,69,2128.0,21435.723373835277
2129.0,19987,Itabuna  - 03a Vara,13201.0,GRA1T,2268.0,itabuna,BA,2914802.0,Varas Trabalhistas,T,,-14.8071158,-39.2764107,0,331,2245.262839879154,23.01551402074461,3,1,12,2129.0,21451.950508698985
2130.0,19186,1ª VARA DO TRABALHO DE ITABIRA,13199.0,GRA1T,2264.0,itabira,MG,3131703.0,Varas Trabalhistas,T,1.0,-19.6297072,-43.2075209,0,518,4413.353281853282,183.11535130379607,2,1,75,2130.0,21601.097602535465
2131.0,50379,PRECATÓRIO,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,,-3.738963,-38.4932895,1,31,6084.1612903225805,223.94066675217624,3,3,5,2131.0,21659.990955139416
2132.0,29917,18ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,18.0,-23.522675,-46.661457,1,260,3625.565384615385,1633.2332888179185,3,3,30,2132.0,21678.86500950032
2133.0,19240,26ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,26.0,-19.9216559,-43.9480374,1,317,3089.037854889589,113.62061904309614,2,1,25,2133.0,21768.471509667474
2134.0,19209,19ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,19.0,-19.9216559,-43.9480374,1,377,3614.432360742706,182.29230834083995,2,1,40,2134.0,21832.171861869687
2135.0,19201,11ª VARA DO TRABALHO DE BELO HORIZONTE,13199.0,GRA1T,583.0,belo horizonte,MG,3106200.0,Varas Trabalhistas,T,11.0,-19.9216779,-43.9477468,1,473,4880.680761099366,186.08156651954567,2,1,78,2135.0,21837.327282932132
2136.0,46955,11ª Porto Alegre,13200.0,GRA1T,3897.0,porto alegre,RS,4314902.0,Varas Trabalhistas,T,11.0,-30.0309,-51.1340,1,527,3759.026565464896,289.45837572793425,3,1,62,2136.0,21877.350382526307
2137.0,19528,3ª VARA DO TRABALHO DE JOÃO PESSOA,13209.0,GRA1T,2565.0,joao pessoa,PB,2507507.0,Varas Trabalhistas,T,3.0,-7.1070083,-34.8442357,1,1081,2652.333950046253,868.2199304886145,3,1,101,2137.0,21921.15853136999
